subject,code,course,section,type,days,time
NURS,484,Socialization into Ldrshp Role,A50,Practicum,,TBA
NURS,495,Independent StudyNon clinical,39,Independent Study,,TBA
NURS,497,Independent Work,01,Independent Study,,TBA
NURS,497,Independent Work,07,Independent Study,,TBA
NURS,497,Independent Work,09,Independent Study,,TBA
NURS,497,Independent Work,11,Independent Study,,TBA
NURS,497,Independent Work,13,Independent Study,,TBA
NURS,497,Independent Work,15,Independent Study,,TBA
NURS,497,Independent Work,17,Independent Study,,TBA
NURS,497,Independent Work,19,Independent Study,,TBA
NURS,497,Independent Work,21,Independent Study,,TBA
NURS,497,Independent Work,25,Independent Study,,TBA
NURS,497,Independent Work,27,Independent Study,,TBA
NURS,497,Independent Work,31,Independent Study,,TBA
NURS,497,Independent Work,33,Independent Study,,TBA
NURS,497,Independent Work,35,Independent Study,,TBA
NURS,497,Independent Work,36,Independent Study,,TBA
NURS,497,Independent Work,39,Independent Study,,TBA
NURS,497,Independent Work,43,Independent Study,,TBA
NURS,497,Independent Work,47,Independent Study,,TBA
NURS,497,Independent Work,49,Independent Study,,TBA
NURS,497,Independent Work,50,Independent Study,,TBA
NURS,497,Independent Work,53,Independent Study,,TBA
NURS,497,Independent Work,61,Independent Study,,TBA
NURS,497,Independent Work,63,Independent Study,,TBA
NURS,497,Independent Work,69,Independent Study,,TBA
NURS,497,Independent Work,77,Independent Study,,TBA
NURS,497,Independent Work,79,Independent Study,,TBA
NURS,497,Independent Work,89,Independent Study,,TBA
NURS,497,Independent Work,91,Independent Study,,TBA
NURS,497,Independent Work,95,Independent Study,,TBA
NURS,497A,Independent Work,12,Independent Study,,TBA
NURS,499,Undergraduate Research Seminar,01,Discussion,M,1:00 pm - 3:00 pm
NURS,499,Undergraduate Research Seminar,A 0,Lecture,M,12:00 pm - 1:00 pm
NURS,499,Undergraduate Research Seminar,A01,Discussion,,TBA
NURS,503,Scientific Inquiry:Theor Found,90,Lecture,W,12:00 pm - 2:00 pm
NURS,503,Scientific Inquiry:Theor Found,91,Lecture,W,12:00 pm - 2:00 pm
NURS,511,Adult-Gero Nurs I (LEC),A 0,Lecture,T,2:00 pm - 4:00 pm
NURS,511,Adult-Gerontological Nursing I,A02,Discussion,W,4:00 pm - 6:00 pm
NURS,511,Adult-Gerontological Nursing I,A02,Discussion,W,4:00 pm - 6:00 pm
NURS,511,Adult-Gerontological Nursing I,A02,Discussion,W,4:00 pm - 6:00 pm
NURS,511,Adult-Gerontological Nursing I,A02,Discussion,W,4:00 pm - 8:00 pm
NURS,511,Adult-Gerontological Nursing I,A02,Discussion,W,4:00 pm - 8:00 pm
NURS,511,Adult-Gerontological Nursing I,A02,Discussion,W,4:00 pm - 8:00 pm
NURS,511,Adult-Gerontological Nursing I,A50,Practicum,S,8:00 am - 12:00 pm
NURS,513,Adult-Gerontological Nurs III,A 0,Lecture,W,8:30 am - 10:30 am
NURS,513,Adult-Gerontological Nurs III,A50,Practicum,U,8:00 am - 4:00 pm
NURS,514,Adult-Gero NP Role I,A 0,Lecture,T,11:40 am - 1:40 pm
NURS,514,Adult-Gero NP Role I,A50,Practicum,U,8:00 am - 4:00 pm
NURS,515,Func Role I: CH PCNP,A 0,Lecture,T,3:30 pm - 5:30 pm
NURS,515,Func Role I: CH PCNP,A50,Practicum,U,8:00 am - 4:00 pm
NURS,517,Func Role III: CH PCNP,A 0,Lecture,W,1:10 pm - 3:10 pm
NURS,517,Func Role III: CH PCNP,A50,Practicum,U,8:00 am - 4:00 pm
NURS,519,Adv Pharm for Clinical Practic,01,Discussion,T,8:30 am - 11:30 am
NURS,519,Adv Pharm for Clinical Practic,02,Discussion,,TBA
NURS,521,Nursing Family Practice I,A 0,Lecture,T,1:15 pm - 3:15 pm
NURS,521,Nursing Family Practice I,A01,Discussion,W,4:00 pm - 6:00 pm
NURS,521,Nursing Family Practice I,A01,Discussion,W,4:00 pm - 6:00 pm
NURS,521,Nursing Family Practice I,A01,Discussion,W,4:00 pm - 6:00 pm
NURS,521,Nursing Family Practice I,A01,Discussion,W,4:00 pm - 8:00 pm
NURS,521,Nursing Family Practice I,A01,Discussion,W,4:00 pm - 8:00 pm
NURS,521,Nursing Family Practice I,A01,Discussion,W,4:00 pm - 8:00 pm
NURS,521,Nursing Family Practice I,A02,Discussion,W,4:00 pm - 6:00 pm
NURS,521,Nursing Family Practice I,A02,Discussion,W,4:00 pm - 6:00 pm
NURS,521,Nursing Family Practice I,A02,Discussion,W,4:00 pm - 6:00 pm
NURS,521,Nursing Family Practice I,A02,Discussion,W,4:00 pm - 8:00 pm
NURS,521,Nursing Family Practice I,A02,Discussion,W,4:00 pm - 8:00 pm
NURS,521,Nursing Family Practice I,A02,Discussion,W,4:00 pm - 8:00 pm
NURS,521,Nursing Family Practice I,A50,Practicum,S,8:00 am - 12:00 pm
NURS,521,Nursing Family Practice I,A51,Practicum,S,8:00 am - 12:00 pm
NURS,521,Nursing Family Practice I,A52,Practicum,S,8:00 am - 12:00 pm
NURS,521,Nursing Family Practice I,A53,Practicum,S,8:00 am - 12:00 pm
NURS,521,Nursing Family Practice I,A54,Practicum,S,8:00 am - 12:00 pm
NURS,521,Nursing Family Practice I,A55,Practicum,S,8:00 am - 12:00 pm
NURS,521,Nursing Family Practice I,A56,Practicum,S,8:00 am - 12:00 pm
NURS,521,Nursing Family Practice I,A57,Practicum,S,8:00 am - 12:00 pm
NURS,532,Health Care Delivery Systems,01,Discussion,,TBA
NURS,541,Community Health Nurs Prac I,A 0,Lecture,T,11:40 am - 1:40 pm
NURS,541,Community Health Nurs Prac I,A50,Practicum,S,8:00 am - 12:00 pm
NURS,547,Comm Resp to Disastr Preprdnes,01,Discussion,,TBA
NURS,547,Comm Resp to Disastr Preprdnes,01,Discussion,W,6:00 pm - 8:00 pm
NURS,553,Family NP Role I,A 0,Lecture,T,3:30 pm - 5:30 pm
NURS,553,Family NP Role I,A50,Practicum,U,8:00 am - 4:00 pm
NURS,553,Family NP Role I,A51,Practicum,U,8:00 am - 4:00 pm
NURS,553,Family NP Role I,A52,Practicum,U,8:00 am - 4:00 pm
NURS,553,Family NP Role I,A53,Practicum,U,8:00 am - 4:00 pm
NURS,553,Family NP Role I,A54,Practicum,U,8:00 am - 4:00 pm
NURS,553,Family NP Role I,A55,Practicum,U,8:00 am - 4:00 pm
NURS,553,Family NP Role I,A56,Practicum,U,8:00 am - 4:00 pm
NURS,553,Family NP Role I,A57,Practicum,U,8:00 am - 4:00 pm
NURS,555,Family/Adult-Gero NP Role III,A 0,Lecture,W,1:10 pm - 3:10 pm
NURS,555,Family/Adult-Gero NP Role III,A50,Practicum,U,8:00 am - 4:00 pm
NURS,555,Family/Adult-Gero NP Role III,A51,Practicum,U,8:00 am - 4:00 pm
NURS,555,Family/Adult-Gero NP Role III,A52,Practicum,U,8:00 am - 4:00 pm
NURS,555,Family/Adult-Gero NP Role III,A53,Practicum,U,8:00 am - 4:00 pm
NURS,555,Family/Adult-Gero NP Role III,A54,Practicum,U,8:00 am - 4:00 pm
NURS,555,Family/Adult-Gero NP Role III,A55,Practicum,U,8:00 am - 4:00 pm
NURS,555,Family/Adult-Gero NP Role III,A56,Practicum,U,8:00 am - 4:00 pm
NURS,556,Functional Role I,A 0,Lecture,T,8:30 am - 11:30 am
NURS,556,Functional Role I,A50,Practicum,U,8:00 am - 12:00 pm
NURS,564,Psych Spec II: Chron Illnesses,A 0,Lecture,,TBA
NURS,564,Psych Spec II: Chron Illnesses,A50,Practicum,U,8:00 am - 4:00 pm
NURS,564,Psych Spec II: Chron Illnesses,A51,Practicum,U,8:00 am - 4:00 pm
NURS,564,Psych Spec II: Chron Illnesses,A52,Practicum,U,8:00 am - 4:00 pm
NURS,565,Psych NP Role 1: Assess & Diag,A 0,Lecture,,TBA
NURS,565,Psych NP Role 1: Assess & Diag,A50,Practicum,U,8:00 am - 4:00 pm
NURS,565,Psych NP Role 1: Assess & Diag,A51,Practicum,U,8:00 am - 4:00 pm
NURS,565,Psych NP Role 1: Assess & Diag,A52,Practicum,U,8:00 am - 4:00 pm
NURS,565,Psych NP Role 1: Assess & Diag,A53,Practicum,U,8:00 am - 4:00 pm
NURS,567,Psyc NP Role 3: Fam&Grp Therpy,A 0,Lecture,,TBA
NURS,567,Psyc NP Role 3: Fam&Grp Therpy,A50,Practicum,S,8:00 am - 4:00 pm
NURS,567,Psyc NP Role 3: Fam&Grp Therpy,A51,Practicum,S,8:00 am - 4:00 pm
NURS,567,Psyc NP Role 3: Fam&Grp Therpy,A52,Practicum,S,8:00 am - 4:00 pm
NURS,570,Proseminar,01,Seminar,W,10:50 am - 12:50 pm
NURS,570,Proseminar,02,Seminar,W,10:50 am - 12:50 pm
NURS,579,Adv Diagnostic & Clin Reason,01,Discussion,,TBA
NURS,581B,Forensic Health Essentials,01,Discussion,,TBA
NURS,581E,Med-legal Death Investigation,01,Discussion,,TBA
NURS,581F,Forensic Health of Offenders,01,Discussion,,TBA
NURS,590,Functional Role III,A 0,Lecture,W,8:30 am - 10:30 am
NURS,590,Functional Role III,A50,Practicum,U,8:00 am - 4:00 pm
NURS,596,Nursing In Family Practice III,A 0,Lecture,W,3:30 pm - 5:30 pm
NURS,596,Nursing In Family Practice III,A50,Practicum,S,8:00 am - 4:00 pm
NURS,596,Nursing In Family Practice III,A51,Practicum,S,8:00 am - 4:00 pm
NURS,596,Nursing In Family Practice III,A52,Practicum,S,8:00 am - 4:00 pm
NURS,596,Nursing In Family Practice III,A53,Practicum,S,8:00 am - 4:00 pm
NURS,596,Nursing In Family Practice III,A54,Practicum,S,8:00 am - 4:00 pm
NURS,596,Nursing In Family Practice III,A55,Practicum,S,8:00 am - 4:00 pm
NURS,597,Independent Study,03,Independent Study,,TBA
NURS,597,Independent Study,05,Independent Study,,TBA
NURS,597,Independent Study,07,Independent Study,,TBA
NURS,597,Independent Study,08,Independent Study,,TBA
NURS,597,Independent Study,09,Independent Study,,TBA
NURS,597,Independent Study,11,Independent Study,,TBA
NURS,597,Independent Study,12,Independent Study,,TBA
NURS,597,Independent Study,13,Independent Study,,TBA
NURS,597,Independent Study,15,Independent Study,,TBA
NURS,597,Independent Study,16,Independent Study,,TBA
NURS,597,Independent Study,17,Independent Study,,TBA
NURS,597,Independent Study,18,Independent Study,,TBA
NURS,597,Independent Study,19,Independent Study,,TBA
NURS,597,Independent Study,20,Independent Study,,TBA
NURS,597,Independent Study,21,Independent Study,,TBA
NURS,597,Independent Study,23,Independent Study,,TBA
NURS,597,Independent Study,25,Independent Study,,TBA
NURS,597,Independent Study,27,Independent Study,,TBA
NURS,597,Independent Study,29,Independent Study,,TBA
NURS,597,Independent Study,30,Independent Study,,TBA
NURS,597,Independent Study,31,Independent Study,,TBA
NURS,597,Independent Study,32,Independent Study,,TBA
NURS,597,Independent Study,33,Independent Study,,TBA
NURS,597,Independent Study,35,Independent Study,,TBA
NURS,597,Independent Study,37,Independent Study,,TBA
NURS,597,Independent Study,39,Independent Study,,TBA
NURS,597,Independent Study,41,Independent Study,,TBA
NURS,597,Independent Study,43,Independent Study,,TBA
NURS,597,Independent Study,45,Independent Study,,TBA
NURS,597,Independent Study,47,Independent Study,,TBA
NURS,597,Independent Study,49,Independent Study,,TBA
NURS,597,Independent Study,50,Independent Study,,TBA
NURS,597,Independent Study,51,Independent Study,,TBA
NURS,597,Independent Study,53,Independent Study,,TBA
NURS,597,Independent Study,55,Independent Study,,TBA
NURS,597,Independent Study,57,Independent Study,,TBA
NURS,597N,Non-Clinical Independent Study,01,Independent Study,,TBA
NURS,597N,Non-Clinical Independent Study,02,Independent Study,,TBA
NURS,597N,Non-Clinical Independent Study,03,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,01,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,02,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,03,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,04,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,05,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,06,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,07,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,08,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,10,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,11,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,12,Independent Study,,TBA
NURS,598,Research Seminar In Nursing,13,Independent Study,,TBA
NURS,599,Research And Thesis,07,Independent Study,,TBA
NURS,599,Research And Thesis,08,Independent Study,,TBA
NURS,599,Research And Thesis,13,Independent Study,,TBA
NURS,599,Research And Thesis,15,Independent Study,,TBA
NURS,599,Research And Thesis,16,Independent Study,,TBA
NURS,599,Research And Thesis,18,Independent Study,,TBA
NURS,599,Research And Thesis,19,Independent Study,,TBA
NURS,599,Research And Thesis,25,Independent Study,,TBA
NURS,599,Research And Thesis,27,Independent Study,,TBA
NURS,599,Research And Thesis,31,Independent Study,,TBA
NURS,600,Adv Rsrch Methods & Quant Anal,01,Discussion,W,8:30 am - 11:30 am
NURS,602,Concpt Anal Invst Nsg Phenomen,01,Discussion,F,10:50 am - 12:50 pm
NURS,603,Advanced Stats: Multivariate,01,Discussion,F,8:30 am - 10:30 am
NURS,603,Advanced Stats: Multivariate,01,Discussion,F,8:30 am - 10:30 am
NURS,603,Advanced Stats: Multivariate,01,Discussion,F,8:30 am - 10:30 am
NURS,605,Measurement Of Nsg Phenomena,01,Discussion,F,4:00 pm - 6:00 pm
NURS,607,PhD Dissertation Seminar,01,Discussion,F,1:30 pm - 3:30 pm
NURS,615,Info Sys & Tech in Healthcare,90,Lecture,,TBA
NURS,621,Rural Imperitive:Theor. Framew,01,Discussion,F,4:00 pm - 6:00 pm
NURS,622,Vulnerable Pop: Theor Framewrk,01,Seminar,F,8:30 am - 10:30 am
NURS,634,Health Policy Formulation,01,Discussion,F,11:00 am - 1:00 pm
NURS,634,Health Policy Formulation,02,Discussion,,TBA
NURS,634,Health Policy Formulation,02,Discussion,F,12:00 pm - 3:00 pm
NURS,651,DNP Scholarly Project I,A 0,Seminar,,TBA
NURS,651,DNP Scholarly Project I,A 0,Seminar,T,9:00 am - 12:00 pm
NURS,651,DNP Scholarly Project I,A 0,Seminar,T,9:00 am - 12:00 pm
NURS,651,DNP Scholarly Project I,A 0,Seminar,T,9:00 am - 12:00 pm
NURS,651,DNP Scholarly Project I,A 0,Seminar,F,10:00 am - 1:00 pm
NURS,651,DNP Scholarly Project I,A50,Practicum,S,8:00 am - 12:00 pm
NURS,653,DNP Scholarly Project III,A 0,Seminar,,TBA
NURS,653,DNP Scholarly Project III,A 0,Seminar,T,1:00 pm - 4:00 pm
NURS,653,DNP Scholarly Project III,A 0,Seminar,T,1:00 pm - 4:00 pm
NURS,653,DNP Scholarly Project III,A 0,Seminar,T,1:00 pm - 4:00 pm
NURS,653,DNP Scholarly Project III,A 0,Seminar,F,10:00 am - 1:00 pm
NURS,653,DNP Scholarly Project III,A50,Practicum,F,8:00 am - 4:00 pm
NURS,653,DNP Scholarly Project III,A54,Practicum,F,8:00 am - 4:00 pm
NURS,653,DNP Scholarly Project III,A55,Practicum,F,8:00 am - 4:00 pm
NURS,653,DNP Scholarly Project III,A58,Practicum,F,8:00 am - 4:00 pm
NURS,655,DNP Practicum Experience,01,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,02,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,03,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,04,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,05,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,06,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,07,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,08,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,09,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,10,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,11,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,12,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,13,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,14,Practicum,U,8:00 am - 8:00 pm
NURS,655,DNP Practicum Experience,15,Practicum,U,8:00 am - 8:00 pm
NURS,660,Leadership in Nurs Education,01,Discussion,,TBA
NURS,660,Leadership in Nurs Education,01,Discussion,F,1:30 pm - 3:30 pm
NURS,660,Leadership in Nurs Education,01,Discussion,F,1:30 pm - 3:30 pm
NURS,660,Leadership in Nurs Education,01,Discussion,F,1:30 pm - 3:30 pm
NURS,660,Leadership in Nurs Education,01,Discussion,F,1:30 pm - 3:30 pm
NURS,660,Leadership in Nurs Education,01,Discussion,F,1:30 pm - 3:30 pm
NURS,660,Leadership in Nurs Education,01,Discussion,F,1:30 pm - 3:30 pm
NURS,661,Teaching Practicum,01,Independent Study,,TBA
NURS,661,Teaching Practicum,02,Independent Study,,TBA
NURS,661,Teaching Practicum,03,Independent Study,,TBA
NURS,661,Teaching Practicum,04,Independent Study,,TBA
NURS,661,Teaching Practicum,05,Independent Study,,TBA
NURS,661,Teaching Practicum,06,Independent Study,,TBA
NURS,661,Teaching Practicum,07,Independent Study,,TBA
NURS,661,Teaching Practicum,08,Independent Study,,TBA
NURS,661,Teaching Practicum,09,Independent Study,,TBA
NURS,661,Teaching Practicum,10,Independent Study,,TBA
NURS,661,Teaching Practicum,11,Independent Study,,TBA
NURS,661,Teaching Practicum,12,Independent Study,,TBA
NURS,661,Teaching Practicum,13,Independent Study,,TBA
NURS,661,Teaching Practicum,14,Independent Study,,TBA
NURS,661,Teaching Practicum,15,Independent Study,,TBA
NURS,661,Teaching Practicum,16,Independent Study,,TBA
NURS,661,Teaching Practicum,17,Independent Study,,TBA
NURS,661,Teaching Practicum,18,Independent Study,,TBA
NURS,691,Research Seminar II,01,Independent Study,,TBA
NURS,691,Research Seminar II,02,Independent Study,,TBA
NURS,691,Research Seminar II,03,Independent Study,,TBA
NURS,691,Research Seminar II,04,Independent Study,,TBA
NURS,691,Research Seminar II,05,Independent Study,,TBA
NURS,691,Research Seminar II,06,Independent Study,,TBA
NURS,691,Research Seminar II,07,Independent Study,,TBA
NURS,691,Research Seminar II,08,Independent Study,,TBA
NURS,691,Research Seminar II,09,Independent Study,,TBA
NURS,691,Research Seminar II,10,Independent Study,,TBA
NURS,691,Research Seminar II,11,Independent Study,,TBA
NURS,691,Research Seminar II,12,Independent Study,,TBA
NURS,691,Research Seminar II,13,Independent Study,,TBA
NURS,691,Research Seminar II,14,Independent Study,,TBA
NURS,691,Research Seminar II,15,Independent Study,,TBA
NURS,691,Research Seminar II,16,Independent Study,,TBA
NURS,691,Research Seminar II,17,Independent Study,,TBA
NURS,691,Research Seminar II,18,Independent Study,,TBA
NURS,693,Research Seminar IV,01,Independent Study,,TBA
NURS,693,Research Seminar IV,02,Independent Study,,TBA
NURS,693,Research Seminar IV,03,Independent Study,,TBA
NURS,693,Research Seminar IV,04,Independent Study,,TBA
NURS,693,Research Seminar IV,05,Independent Study,,TBA
NURS,693,Research Seminar IV,06,Independent Study,,TBA
NURS,693,Research Seminar IV,07,Independent Study,,TBA
NURS,693,Research Seminar IV,08,Independent Study,,TBA
NURS,693,Research Seminar IV,09,Independent Study,,TBA
NURS,693,Research Seminar IV,10,Independent Study,,TBA
NURS,693,Research Seminar IV,11,Independent Study,,TBA
NURS,693,Research Seminar IV,12,Independent Study,,TBA
NURS,693,Research Seminar IV,13,Independent Study,,TBA
NURS,693,Research Seminar IV,14,Independent Study,,TBA
NURS,693,Research Seminar IV,15,Independent Study,,TBA
NURS,693,Research Seminar IV,16,Independent Study,,TBA
NURS,693,Research Seminar IV,17,Independent Study,,TBA
NURS,693,Research Seminar IV,18,Independent Study,,TBA
NURS,693,Research Seminar IV,19,Independent Study,,TBA
NURS,697,Independent Study,05,Independent Study,,TBA
NURS,697,Independent Study,07,Independent Study,,TBA
NURS,697,Independent Study,08,Independent Study,,TBA
NURS,697,Independent Study,11,Independent Study,,TBA
NURS,697,Independent Study,15,Independent Study,,TBA
NURS,697,Independent Study,16,Independent Study,,TBA
NURS,697,Independent Study,17,Independent Study,,TBA
NURS,697,Independent Study,18,Independent Study,,TBA
NURS,697,Independent Study,19,Independent Study,,TBA
NURS,697,Independent Study,25,Independent Study,,TBA
NURS,697,Independent Study,31,Independent Study,,TBA
NURS,697,Independent Study,32,Independent Study,,TBA
NURS,697,Independent Study,37,Independent Study,,TBA
NURS,697,Independent Study,50,Independent Study,,TBA
NURS,697,Independent Study,57,Independent Study,,TBA
NURS,697,Independent Study,58,Independent Study,,TBA
NURS,697,Independent Study,59,Independent Study,,TBA
NURS,697,Independent Study,60,Independent Study,,TBA
NURS,697N,Non-clinical PhD Indepen Study,61,Independent Study,,TBA
NURS,698,Predissertation,05,Independent Study,,TBA
NURS,698,Predissertation,07,Independent Study,,TBA
NURS,698,Predissertation,08,Independent Study,,TBA
NURS,698,Predissertation,11,Independent Study,,TBA
NURS,698,Predissertation,15,Independent Study,,TBA
NURS,698,Predissertation,17,Independent Study,,TBA
NURS,698,Predissertation,18,Independent Study,,TBA
NURS,698,Predissertation,37,Independent Study,,TBA
NURS,698,Predissertation,57,Independent Study,,TBA
NURS,699,Dissertation,05,Independent Study,,TBA
NURS,699,Dissertation,07,Independent Study,,TBA
NURS,699,Dissertation,08,Independent Study,,TBA
NURS,699,Dissertation,11,Independent Study,,TBA
NURS,699,Dissertation,15,Independent Study,,TBA
NURS,699,Dissertation,17,Independent Study,,TBA
NURS,699,Dissertation,18,Independent Study,,TBA
NURS,699,Dissertation,19,Independent Study,,TBA
NURS,699,Dissertation,37,Independent Study,,TBA
NURS,699,Dissertation,57,Independent Study,,TBA
NURS,700,Continuous Registration,32,Independent Study,,TBA
OPM,311,Operations Management,90,Lecture,TR,8:30 am - 9:55 am
OPM,311,Operations Management,91,Lecture,TR,10:05 am - 11:30 am
OUT,121,Disc Golf,01,Discussion,R,4:25 pm - 7:25 pm
OUT,122,Skiing/Snowboarding,01,Discussion,F,2:30 pm - 9:45 pm
OUT,122,Skiing/Snowboarding,02,Discussion,F,2:30 pm - 9:45 pm
OUT,122,Skiing/Snowboarding,03,Discussion,U,9:30 am - 4:45 pm
OUT,122,Skiing/Snowboarding,04,Discussion,U,9:30 am - 4:45 pm
OUT,130,English Horsemanship,01,Discussion,M,10:50 am - 1:20 pm
OUT,130,English Horsemanship,02,Discussion,M,1:40 pm - 4:00 pm
OUT,130,English Horsemanship,03,Discussion,T,12:10 pm - 2:40 pm
OUT,130,English Horsemanship,04,Discussion,T,2:50 pm - 5:20 pm
OUT,130,English Horsemanship,05,Discussion,F,10:50 am - 1:30 pm
OUT,130,English Horsemanship,06,Discussion,F,1:30 pm - 4:00 pm
OUT,130,English Horsemanship,07,Discussion,W,9:40 am - 1:00 pm
OUT,130,English Horsemanship,08,Discussion,W,1:10 pm - 3:40 pm
OUT,131,English Horsemanship II,01,Discussion,M,4:30 pm - 7:00 pm
OUT,131,English Horsemanship II,02,Discussion,R,2:20 pm - 4:50 pm
OUT,131,English Horsemanship II,03,Discussion,U,5:00 pm - 7:30 pm
OUT,176,Fly FIshing,01,Discussion,R,8:30 am - 11:30 am
OUT,177,Hiking,01,Discussion,T,8:30 am - 11:30 am
OUT,177,Hiking,02,Discussion,W,8:30 am - 11:30 am
OUT,177,Hiking,03,Discussion,F,1:30 pm - 4:30 pm
OUT,177,Hiking,04,Discussion,W,8:30 am - 11:30 am
OUT,177,Hiking,05,Discussion,M,1:30 pm - 4:30 pm
OUT,245,Intro to Outdoor Pursuits,01,Discussion,F,1:30 pm - 4:30 pm
OUT,250,Bicycling,01,Discussion,W,2:20 pm - 5:20 pm
OUT,255,Back Country Medicine,01,Discussion,F,1:30 pm - 4:30 pm
OUT,391,Practicum in College Teaching,01,Independent Study,,TBA
OUT,391,Practicum in College Teaching,02,Independent Study,,TBA
OUT,391,Practicum in College Teaching,03,Independent Study,,TBA
OUT,391,Practicum in College Teaching,04,Independent Study,,TBA
OUT,395,Independent Study,01,Independent Study,F,9:40 am - 12:40 pm
OUT,395,Independent Study,04,Independent Study,,TBA
OUT,395,Independent Study,05,Independent Study,,TBA
OUT,395,Independent Study,06,Independent Study,,TBA
PAFF,502,Basic Computer Skills,01,Discussion,,TBA
PAFF,503,Intro To Administrative System,01,Discussion,,TBA
PAFF,510,Research Design and Methods,01,Seminar,M,5:50 pm - 8:50 pm
PAFF,516,Performance Analysis,01,Discussion,M,5:50 pm - 8:50 pm
PAFF,520,21st Century Governance,01,Discussion,M,1:40 pm - 4:40 pm
PAFF,520,21st Century Governance,02,Discussion,T,5:50 pm - 8:50 pm
PAFF,521,Foundations of Public Service,01,Seminar,R,5:50 pm - 8:50 pm
PAFF,521,Foundations of Public Service,02,Seminar,R,1:40 pm - 4:40 pm
PAFF,523,Intro To Policy Analysis,01,Seminar,T,1:40 pm - 4:40 pm
PAFF,526,Managing Info and Technology,01,Discussion,,TBA
PAFF,526,Managing Info and Technology,01,Discussion,F,8:00 am - 11:00 am
PAFF,526,Managing Info and Technology,01,Discussion,F,8:00 am - 11:00 am
PAFF,526,Managing Info and Technology,01,Discussion,F,8:00 am - 11:00 am
PAFF,526,Managing Info and Technology,01,Discussion,F,8:00 am - 11:00 am
PAFF,527,Budgeting and Financial Mgmt,01,Discussion,M,5:50 pm - 8:50 pm
PAFF,532,Project Management,01,Seminar,T,1:40 pm - 4:40 pm
PAFF,535,Organizational Theory,01,Discussion,W,1:40 pm - 4:40 pm
PAFF,538A,Building Public Memory,01,Discussion,W,5:50 pm - 8:50 pm
PAFF,548D,Health Policy Formulation,01,Discussion,F,11:00 am - 1:00 pm
PAFF,552,Issues in Not-For-Profit Admin,01,Discussion,R,5:50 pm - 8:50 pm
PAFF,558A,"Civil Society,Advoc&Organizing",01,Seminar,W,1:40 pm - 4:40 pm
PAFF,581,Functions & Serv. Local Govt.,01,Discussion,T,5:50 pm - 8:50 pm
PAFF,583,Community and Econ. Dev.,01,Discussion,R,5:50 pm - 8:50 pm
PAFF,589,The Reflective Practitioner,01,Discussion,,TBA
PAFF,594,Internship,01,Discussion,,TBA
PAFF,697,Independent Study,01,Independent Study,,TBA
PAFF,697,Independent Study,02,Independent Study,,TBA
PAFF,697,Independent Study,03,Independent Study,,TBA
PAFF,697,Independent Study,05,Independent Study,,TBA
PAFF,697,Independent Study,06,Independent Study,,TBA
PAFF,697,Independent Study,07,Independent Study,,TBA
PAFF,697,Independent Study,08,Independent Study,,TBA
PAFF,697,Independent Study,09,Independent Study,,TBA
PAFF,697,Independent Study,10,Independent Study,,TBA
PAFF,700,Continuous Registration,01,Independent Study,,TBA
PH,502,Experiential Public Health II,A 0,Seminar,,TBA
PH,502,Experiential Public Health II,A01,Discussion,W,4:00 pm - 6:00 pm
PH,502,Experiential Public Health II,A01,Discussion,W,4:00 pm - 6:00 pm
PH,502,Experiential Public Health II,A01,Discussion,W,4:00 pm - 6:00 pm
PH,502,Experiential Public Health II,A01,Discussion,W,4:00 pm - 8:00 pm
PH,502,Experiential Public Health II,A01,Discussion,W,4:00 pm - 8:00 pm
PH,502,Experiential Public Health II,A01,Discussion,W,4:00 pm - 8:00 pm
PH,515,Introduction to Biostatistics,01,Discussion,T,2:50 pm - 5:50 pm
PH,517,Public Health Biology,01,Discussion,T,6:00 pm - 8:00 pm
PH,522,Health Policy Finance & Mgmt,01,Discussion,R,6:00 pm - 9:00 pm
PH,540,Population Health I-Conc&Meas,01,Discussion,R,2:50 pm - 5:50 pm
